Año de Elección,Candidato (a),Región,Cargo,Electo(a),Fecha de Elección,Fin de Período,Id Región,Inicio de Período,Partido,Sigla Partido,Tipo de Elección,Votos Totales,Votacion Total
2013,MUÑOZ GUTIERREZ LORETO,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,15088,15088
2013,CONTESSE GONZALEZ DANIEL,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,10885,10885
2013,GONZALEZ GATICA GRACIELA,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,PARTIDO ECOLOGISTA VERDE,PEV,PARLAMENTARIA,9895,9895
2013,SANDOVAL OJEDA JAVIER,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,PARTIDO IGUALDAD,I,PARLAMENTARIA,9730,9730
2013,VASQUEZ VARELA OSMAN LENIN,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,6155,6155
2013,QUINTEROS LARA RABINDRANATH,DE LOS LAGOS,SENADOR,SI,2013-11-17,2022,10,2014,PARTIDO SOCIALISTA DE CHILE,PS,PARLAMENTARIA,135372,135372
2013,MOREIRA BARROS IVAN,DE LOS LAGOS,SENADOR,SI,2013-11-17,2022,10,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,54459,54459
2013,ASCENCIO MANSILLA GABRIEL,DE LOS LAGOS,SENADOR, ,2013-11-17,2022,10,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,52634,52634
2013,KUSCHEL SILVA CARLOS IGNACIO,DE LOS LAGOS,SENADOR, ,2013-11-17,2022,10,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,42531,42531
2013,VOTOS EN BLANCO,DE LOS LAGOS,SENADOR, ,2013-11-17,2022,10,2014,  ,  ,PARLAMENTARIA,18806,176649
2013,VOTOS NULOS,DE LOS LAGOS,SENADOR, ,2013-11-17,2022,10,2014,  ,  ,PARLAMENTARIA,10115,166402
2013,GOIC BOROEVIC CAROLINA,DE MAGALLANES Y ANTARTICA CH.,SENADOR,SI,2013-11-17,2022,12,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,22714,22714
2013,BIANCHI CHELECH CARLOS,DE MAGALLANES Y ANTARTICA CH.,SENADOR,SI,2013-11-17,2022,12,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,16330,16330
2013,MARINOVIC SOLO DE ZALDIVAR MIODRAG,DE MAGALLANES Y ANTARTICA CH.,SENADOR, ,2013-11-17,2022,12,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,11679,11679
2013,MUÑOZ ABURTO PEDRO,DE MAGALLANES Y ANTARTICA CH.,SENADOR, ,2013-11-17,2022,12,2014,PARTIDO SOCIALISTA DE CHILE,PS,PARLAMENTARIA,5364,5364
2013,BERGER DEMPSTER FRANCISCO,DE MAGALLANES Y ANTARTICA CH.,SENADOR, ,2013-11-17,2022,12,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,2412,2412
2013,VOTOS NULOS,DE MAGALLANES Y ANTARTICA CH.,SENADOR, ,2013-11-17,2022,12,2014,  ,  ,PARLAMENTARIA,1875,166402
2013,VOTOS EN BLANCO,DE MAGALLANES Y ANTARTICA CH.,SENADOR, ,2013-11-17,2022,12,2014,  ,  ,PARLAMENTARIA,1296,176649
2013,TAPIA OGEDA SERGIO,DE MAGALLANES Y ANTARTICA CH.,SENADOR, ,2013-11-17,2022,12,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,972,972
2013,GIRARDI LAVIN GUIDO,METROPOLITANA DE SANTIAGO,SENADOR,SI,2013-11-17,2022,13,2014,PARTIDO POR LA DEMOCRACIA,PPD,PARLAMENTARIA,360949,360949
2013,OSSANDON IRARRAZABAL MANUEL JOSE,METROPOLITANA DE SANTIAGO,SENADOR,SI,2013-11-17,2022,13,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,317311,317311
2013,MONTES CISTERNAS CARLOS,METROPOLITANA DE SANTIAGO,SENADOR,SI,2013-11-17,2022,13,2014,PARTIDO SOCIALISTA DE CHILE,PS,PARLAMENTARIA,279196,279196
2013,ALLAMAND ZAVALA ANDRES,METROPOLITANA DE SANTIAGO,SENADOR,SI,2013-11-17,2022,13,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,240483,240483
2013,GOLBORNE RIVEROS LAURENCE,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,294552,294552
2013,ALVEAR VALENZUELA SOLEDAD,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,262490,262490
2013,UNDURRAGA VICUÑA ALBERTO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,222714,222714
2013,ZALAQUETT SAID PABLO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,213516,213516
2013,VOTOS NULOS,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,  ,  ,PARLAMENTARIA,93850,166402
2013,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,  ,  ,PARLAMENTARIA,77703,176649
2013,GUTIERREZ GONZALEZ EDUARDO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,50237,50237
2013,CARREÑO FRAILE JOSE ANTONIO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,42614,42614
2013,FLORES RAMIREZ SERGIO ENRIQUE,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO IGUALDAD,I,PARLAMENTARIA,40301,40301
2013,ALFSEN OVANDO WILFREDO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,32030,32030
2013,MUÑOZ FLORES CARLOS ALBERTO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,30824,30824
2013,OSSA LAGARRIGUE JUAN GUILLERMO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,24432,24432
2013,RENDON ESCOBAR LUIS MARIANO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,21522,21522
2013,CARRASCO MORA IVAN,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO IGUALDAD,I,PARLAMENTARIA,20661,20661
2013,SILVA CUADRA ESTEBAN VALERIO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,18674,18674
2013,GUZMAN SINKOVICH PATRICIO,METROPOLITANA DE SANTIAGO,SENADOR, ,2013-11-17,2022,13,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,12998,12998
2013,DE URRESTI LONGTON ALFONSO,DE LOS RIOS,SENADOR,SI,2013-11-17,2022,14,2014,PARTIDO SOCIALISTA DE CHILE,PS,PARLAMENTARIA,70179,70179
2013,VON BAER JAHN ENA,DE LOS RIOS,SENADOR,SI,2013-11-17,2022,14,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,34192,34192
2013,SCHULTZ OETTINGER FERNANDO ANDRES,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,24939,24939
2013,VOTOS EN BLANCO,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,  ,  ,PARLAMENTARIA,7946,176649
2013,MARDONES RIQUELME ABERNEGO,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,PARTIDO COMUNISTA DE CHILE,PCCh,PARLAMENTARIA,6423,6423
2013,ARAVENA RETAMAL ALEJANDRO,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,6120,6120
2013,CANDIA OAKLEY DULCELINA YOLANDA ISABEL,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,3979,3979
2013,MUÑOZ FIGUEROA RODRIGO,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,3941,3941
2013,VOTOS NULOS,DE LOS RIOS,SENADOR, ,2013-11-17,2022,14,2014,  ,  ,PARLAMENTARIA,3938,166402
2017,SORIA QUIROGA JORGE,DE TARAPACA,SENADOR,SI,2017-11-19,2020,1,2018,INDEPENDIENTE POR LA DEMOCRACIA,IND,PARLAMENTARIA,31627,31627
2017,EBENSPERGER ORREGO LUZ ,DE TARAPACA,SENADOR,SI,2017-11-19,2020,1,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,21195,21195
2017,ROSSI CIOCCA FULVIO,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,CANDIDATURA INDEPENDIENTE,IND,PARLAMENTARIA,22398,22398
2017,CARREÑO CARMONA JUAN CARLOS,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,4244,4244
2017,ROJAS SARAPURA RIGOBERTO DEL CARMEN,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,INDEPENDIENTE PODER,IND,PARLAMENTARIA,3878,3878
2017,GUROVICH STEINER GABRIEL,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,TODOS,TODOS,PARLAMENTARIA,3445,3445
2017,VOTOS NULOS,DE TARAPACA,SENADOR,,2017-11-19,2020,1,2018,,,PARLAMENTARIA,2152,71010
2017,MITROVIC VARELA FRANITZA,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,INDEPENDIENTE SOCIALISTA DE CHILE,IND,PARLAMENTARIA,1846,1846
2017,VOTOS EN BLANCO,DE TARAPACA,SENADOR,,2017-11-19,2020,1,2018,,,PARLAMENTARIA,1643,81916
2017,ABARCA IBARRA ASTRID,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,INDEPENDIENTE SOCIALISTA DE CHILE,IND,PARLAMENTARIA,1530,1530
2017,BOYARDI VILLALOBOS PAMELA ,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,1426,1426
2017,VERGARA BRAVO LORENA,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,INDEPENDIENTE TODOS,IND,PARLAMENTARIA,484,484
2017,GUAJARDO BIZAMA ALEJANDRA ,DE TARAPACA,SENADOR, ,2017-11-19,2020,1,2018,INDEPENDIENTE TODOS,IND,PARLAMENTARIA,408,408
2017,PROVOSTE CAMPILLAY YASNA,DE ATACAMA,SENADOR,SI,2017-11-19,2020,3,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,32598,32598
2017,PROHENS ESPINOSA RAFAEL,DE ATACAMA,SENADOR,SI,2017-11-19,2020,3,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,17604,17604
2017,CARMONA SOTO LAUTARO,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,COMUNISTA DE CHILE,PCCH,PARLAMENTARIA,16724,16724
2017,WARD EDWARDS FELIPE,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,14289,14289
2017,ROBLES PANTOJA ALBERTO,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,RADICAL SOCIALDEMOCRATA,PRSD,PARLAMENTARIA,5442,5442
2017,GUZMAN ROJAS GLORIA,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,PODER,PODER,PARLAMENTARIA,4175,4175
2017,VOTOS EN BLANCO,DE ATACAMA,SENADOR,,2017-11-19,2020,3,2018,,,PARLAMENTARIA,2942,81916
2017,VOTOS NULOS,DE ATACAMA,SENADOR,,2017-11-19,2020,3,2018,,,PARLAMENTARIA,2603,71010
2017,VARGAS GUERRA JORGE,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,FEDERACION REGIONALISTA VERDE SOCIAL,FRVS,PARLAMENTARIA,1457,1457
2017,PERALTA ARAVENA CAROLINA ,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,1299,1299
2017,PEREZ MATURANA ELIZABETH,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,FEDERACION REGIONALISTA VERDE SOCIAL,FRVS,PARLAMENTARIA,940,940
2017,PASTENES CABEZAS TOMAS REINALDO,DE ATACAMA,SENADOR, ,2017-11-19,2020,3,2018,INDEPENDIENTE MAS REGION,IND,PARLAMENTARIA,650,650
2017,CHAHUAN CHAHUAN FRANCISCO,DE VALPARAISO,SENADOR,SI,2017-11-19,2020,5,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,150065,150065
2017,LAGOS WEBER RICARDO ,DE VALPARAISO,SENADOR,SI,2017-11-19,2020,5,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,74031,74031
2017,ALLENDE BUSSI ISABEL,DE VALPARAISO,SENADOR,SI,2017-11-19,2020,5,2018,SOCIALISTA DE CHILE,PSCH,PARLAMENTARIA,59214,59214
2017,LATORRE RIVEROS JUAN IGNACIO,DE VALPARAISO,SENADOR,SI,2017-11-19,2020,5,2018,REVOLUCION DEMOCRATICA,RD,PARLAMENTARIA,30545,30545
2017,PUGH OLAVARRIA KENNETH ,DE VALPARAISO,SENADOR,SI,2017-11-19,2020,5,2018,INDEPENDIENTE RENOVACION NACIONAL,IND,PARLAMENTARIA,14203,14203
2017,MOLINA OLIVA ANDREA,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,64686,64686
2017,PEREZ SAN MARTIN LILY ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,AMPLITUD,AMPLI,PARLAMENTARIA,35496,35496
2017,VOTOS NULOS,DE VALPARAISO,SENADOR,,2017-11-19,2020,5,2018,,,PARLAMENTARIA,31651,71010
2017,WALKER PRIETO IGNACIO,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,30872,30872
2017,VOTOS EN BLANCO,DE VALPARAISO,SENADOR,,2017-11-19,2020,5,2018,,,PARLAMENTARIA,29964,81916
2017,RIVAS SANCHEZ GASPAR ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,CANDIDATURA INDEPENDIENTE,IND,PARLAMENTARIA,29404,29404
2017,VALENCIA BECERRA MONICA ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,IGUALDAD,IGUALDAD,PARLAMENTARIA,26655,26655
2017,AVILA CONTRERAS NELSON JAIME,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,RADICAL SOCIALDEMOCRATA,PRSD,PARLAMENTARIA,23234,23234
2017,GONZALEZ OJEDA OCTAVIO ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,HUMANISTA,PH,PARLAMENTARIA,22997,22997
2017,NUÑEZ LOZANO MARCO ANTONIO,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,19788,19788
2017,CORNEJO GONZALEZ ALDO VICENTE,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,16381,16381
2017,MARIN CASTRO FRANCISCO GABRIEL,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,INDEPENDIENTE PODER,IND,PARLAMENTARIA,16222,16222
2017,BARTOLUCCI JOHNSTON FRANCISCO,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,9446,9446
2017,COLOANE ROJAS FRANCISCO ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,INDEPENDIENTE PROGRESISTA,IND,PARLAMENTARIA,5067,5067
2017,ZAMORA BRAVO CARMEN XIMENA,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,4552,4552
2017,GALLARDO PEREZ ABEL ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,SOCIALISTA DE CHILE,PSCH,PARLAMENTARIA,4476,4476
2017,JIMENEZ GALLARDO PAMELA AIDA,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,PROGRESISTA,PRO,PARLAMENTARIA,3601,3601
2017,ARAVENA EGAÑA LUIS ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,UNION PATRIOTICA,UPA,PARLAMENTARIA,3519,3519
2017,PEREZ MENESES HECTOR CHRISTIAN,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,INDEPENDIENTE PROGRESISTA,IND,PARLAMENTARIA,2669,2669
2017,UGARTE FUENTES JULIAN ANDRES,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,INDEPENDIENTE AMPLITUD,IND,PARLAMENTARIA,2415,2415
2017,VENEGAS SANHUEZA VLADEMIR ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,UNION PATRIOTICA,UPA,PARLAMENTARIA,2302,2302
2017,ZENCOVICH MADRID ORIELE ANGELINA,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,2185,2185
2017,BUSTAMANTE DIAZ JOSEFINA,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,RADICAL SOCIALDEMOCRATA,PRSD,PARLAMENTARIA,2103,2103
2017,RAMIREZ GUTIERREZ XIMENA,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,1671,1671
2017,SARIEGO PASTEN PEDRO,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,AMPLITUD,AMPLI,PARLAMENTARIA,1515,1515
2017,CARO MORALES BERTA ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,UNION PATRIOTICA,UPA,PARLAMENTARIA,1452,1452
2017,CUADROS MATAMALA ANA ,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,AMPLITUD,AMPLI,PARLAMENTARIA,1250,1250
2017,NUÑEZ PONCE ALBERTO EDUARDO,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,AMPLITUD,AMPLI,PARLAMENTARIA,1213,1213
2017,REMENTERIA PALOMINO OSCAR,DE VALPARAISO,SENADOR, ,2017-11-19,2020,5,2018,INDEPENDIENTE AMPLITUD,IND,PARLAMENTARIA,665,665
2017,COLOMA CORREA JUAN ANTONIO,DEL MAULE,SENADOR,SI,2017-11-19,2020,7,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,58616,58616
2017,CASTRO PRIETO JUAN,DEL MAULE,SENADOR,SI,2017-11-19,2020,7,2018,INDEPENDIENTE RENOVACION NACIONAL,IND,PARLAMENTARIA,54480,54480
2017,RINCON GONZALEZ XIMENA,DEL MAULE,SENADOR,SI,2017-11-19,2020,7,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,38750,38750
2017,ELIZALDE SOTO ALVARO ,DEL MAULE,SENADOR,SI,2017-11-19,2020,7,2018,SOCIALISTA DE CHILE,PSCH,PARLAMENTARIA,30914,30914
2017,GALILEA VIAL RODRIGO,DEL MAULE,SENADOR,SI,2017-11-19,2020,7,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,28221,28221
2017,VELASCO BRAÑES ANDRES,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,CIUDADANOS,CIUDADANOS,PARLAMENTARIA,38862,38862
2017,ZALDIVAR LARRAIN ANDRES,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,29598,29598
2017,VOTOS EN BLANCO,DEL MAULE,SENADOR,,2017-11-19,2020,7,2018,,,PARLAMENTARIA,22993,81916
2017,SFEIR YOUNIS ALFREDO JUAN,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE LIBERAL DE CHILE,IND,PARLAMENTARIA,21142,21142
2017,VOTOS NULOS,DEL MAULE,SENADOR,,2017-11-19,2020,7,2018,,,PARLAMENTARIA,17150,71010
2017,TARUD DACCARETT JORGE CARLOS,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,14095,14095
2017,CANCINO ROSSON YASNA ,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE UNION DEMOCRATA INDEPENDIENTE,IND,PARLAMENTARIA,7752,7752
2017,LORENZINI LORENZINI MARIA EUGENIA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,REVOLUCION DEMOCRATICA,RD,PARLAMENTARIA,4781,4781
2017,LANDAETA PARRA VIVIANA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,SOCIALISTA DE CHILE,PSCH,PARLAMENTARIA,4340,4340
2017,ROMERO PEÑA MARIA CECILIA DE LOURDES,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,PAIS,PAIS,PARLAMENTARIA,3489,3489
2017,ALFSEN OVANDO WILFREDO,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,HUMANISTA,PH,PARLAMENTARIA,3469,3469
2017,RUZ ZAÑARTU GUSTAVO AURELIO,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE PAIS,IND,PARLAMENTARIA,3457,3457
2017,VILLALOBOS SEPULVEDA CARLOS,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,SOCIALISTA DE CHILE,PSCH,PARLAMENTARIA,3238,3238
2017,PONS PORCILE MACARENA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE RENOVACION NACIONAL,IND,PARLAMENTARIA,3198,3198
2017,ARIAS QUIROGA JIMENA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,HUMANISTA,PH,PARLAMENTARIA,3148,3148
2017,ALFARO CHAVEZ SANDRA BEATRIZ,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,PROGRESISTA,PRO,PARLAMENTARIA,2811,2811
2017,GUERRA MEDINA MARTA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,HUMANISTA,PH,PARLAMENTARIA,2589,2589
2017,ROMERO NEIRA PAULA ANDREA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,CIUDADANOS,CIUDADANOS,PARLAMENTARIA,2142,2142
2017,CONCHA LE-BEUFFE FRANCISCA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE UNION DEMOCRATA INDEPENDIENTE,IND,PARLAMENTARIA,1943,1943
2017,SEPULVEDA GONZALEZ YURI,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE REVOLUCION DEMOCRATICA,IND,PARLAMENTARIA,1792,1792
2017,MARTINEZ MOYA ALBERTO NICANOR,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE CIUDADANOS,IND,PARLAMENTARIA,1777,1777
2017,SALAZAR BARRA GRACE MARICEL,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE CIUDADANOS,IND,PARLAMENTARIA,1506,1506
2017,CARO VERA LILIANA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,1298,1298
2017,BRAVO MORENO ESTEBAN,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE CIUDADANOS,IND,PARLAMENTARIA,1247,1247
2017,LEAL ALBORNOZ VALERIA JENOVEVA,DEL MAULE,SENADOR, ,2017-11-19,2020,7,2018,INDEPENDIENTE POR LA DEMOCRACIA,IND,PARLAMENTARIA,1079,1079
2017,KAST SOMMERHOFF FELIPE,DE LA ARAUCANIA,SENADOR,SI,2017-11-19,2020,9,2018,EVOLUCION POLITICA,EVOPOLI,PARLAMENTARIA,63605,63605
2017,HUENCHUMILLA JARAMILLO FRANCISCO ,DE LA ARAUCANIA,SENADOR,SI,2017-11-19,2020,9,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,38203,38203
2017,QUINTANA LEAL JAIME,DE LA ARAUCANIA,SENADOR,SI,2017-11-19,2020,9,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,34331,34331
2017,GARCIA RUMINOT JOSE,DE LA ARAUCANIA,SENADOR,SI,2017-11-19,2020,9,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,33493,33493
2017,ARAVENA ACUÑA CARMEN GLORIA,DE LA ARAUCANIA,SENADOR,SI,2017-11-19,2020,9,2018,EVOLUCION POLITICA,EVOPOLI,PARLAMENTARIA,4185,4185
2017,CHAHIN VALENZUELA FUAD EDUARDO,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,37961,37961
2017,BECKER ALVEAR GERMAN,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,RENOVACION NACIONAL,RN,PARLAMENTARIA,25608,25608
2017,EDWARDS SILVA ROJO,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,CANDIDATURA INDEPENDIENTE,IND,PARLAMENTARIA,22074,22074
2017,VOTOS EN BLANCO,DE LA ARAUCANIA,SENADOR,,2017-11-19,2020,9,2018,,,PARLAMENTARIA,21435,81916
2017,VOTOS NULOS,DE LA ARAUCANIA,SENADOR,,2017-11-19,2020,9,2018,,,PARLAMENTARIA,14570,71010
2017,DIAZ HERRERA EDUARDO,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,AMPLITUD,AMPLI,PARLAMENTARIA,13393,13393
2017,HUILCAMAN PAILLAMA AUCAN,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,INDEPENDIENTE HUMANISTA,IND,PARLAMENTARIA,11794,11794
2017,HASBUN SELUME GUSTAVO,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,11764,11764
2017,ANCALAO GAVILAN DIEGO ALEXIS,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,INDEPENDIENTE HUMANISTA,IND,PARLAMENTARIA,6118,6118
2017,PIZARRO CHAÑILAO ALBERTO ANTONIO,DE LA ARAUCANIA,SENADOR, ,2017-11-19,2020,9,2018,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,5949,5949
