Año de Elección,Votación Presidencial,Candidato (a),Región,Provincia,Cargo,Electo(a),Fecha de Elección,Fin de Período,Id Región,Inicio de Período,Nombre Provincia,Partido,Sigla Partido,Tipo de Elección,Votos Totales
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL LIBERTADOR BDO. O'HIGGINS,26,PRESIDENTE,,1999-12-12,2006,6,2000,CACHAPOAL,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,928
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,2ª Votación,1999-12-12,2006,6,2000,COLCHAGUA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,50172
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,2ª Votación,1999-12-12,2006,6,2000,COLCHAGUA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,48716
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,,1999-12-12,2006,6,2000,COLCHAGUA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2146
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,,1999-12-12,2006,6,2000,COLCHAGUA,,,PRESIDENCIAL,1904
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,,1999-12-12,2006,6,2000,COLCHAGUA,,,PRESIDENCIAL,942
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,,1999-12-12,2006,6,2000,COLCHAGUA,INDEPENDIENTE,INDEP,PRESIDENCIAL,525
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,,1999-12-12,2006,6,2000,COLCHAGUA,HUMANISTA,PH,PRESIDENCIAL,434
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL LIBERTADOR BDO. O'HIGGINS,27,PRESIDENTE,,1999-12-12,2006,6,2000,COLCHAGUA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,422
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,2ª Votación,1999-12-12,2006,6,2000,CARDENAL CARO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,11757
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,2ª Votación,1999-12-12,2006,6,2000,CARDENAL CARO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,10422
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,,1999-12-12,2006,6,2000,CARDENAL CARO,,,PRESIDENCIAL,467
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,,1999-12-12,2006,6,2000,CARDENAL CARO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,377
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,,1999-12-12,2006,6,2000,CARDENAL CARO,,,PRESIDENCIAL,301
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,,1999-12-12,2006,6,2000,CARDENAL CARO,INDEPENDIENTE,INDEP,PRESIDENCIAL,134
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,,1999-12-12,2006,6,2000,CARDENAL CARO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,133
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL LIBERTADOR BDO. O'HIGGINS,28,PRESIDENTE,,1999-12-12,2006,6,2000,CARDENAL CARO,HUMANISTA,PH,PRESIDENCIAL,92
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL MAULE,29,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,CURICO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,59434
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL MAULE,29,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,CURICO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,58874
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL MAULE,29,PRESIDENTE,,1999-12-12,2006,7,2000,CURICO,,,PRESIDENCIAL,2719
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL MAULE,29,PRESIDENTE,,1999-12-12,2006,7,2000,CURICO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2658
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL MAULE,29,PRESIDENTE,,1999-12-12,2006,7,2000,CURICO,,,PRESIDENCIAL,1079
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL MAULE,29,PRESIDENTE,,1999-12-12,2006,7,2000,CURICO,INDEPENDIENTE,INDEP,PRESIDENCIAL,643
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL MAULE,29,PRESIDENTE,,1999-12-12,2006,7,2000,CURICO,HUMANISTA,PH,PRESIDENCIAL,542
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL MAULE,29,PRESIDENTE,,1999-12-12,2006,7,2000,CURICO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,504
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL MAULE,30,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,TALCA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,92470
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL MAULE,30,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,TALCA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,65889
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL MAULE,30,PRESIDENTE,,1999-12-12,2006,7,2000,TALCA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,4474
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL MAULE,30,PRESIDENTE,,1999-12-12,2006,7,2000,TALCA,,,PRESIDENCIAL,3153
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL MAULE,30,PRESIDENTE,,1999-12-12,2006,7,2000,TALCA,,,PRESIDENCIAL,1288
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL MAULE,30,PRESIDENTE,,1999-12-12,2006,7,2000,TALCA,INDEPENDIENTE,INDEP,PRESIDENCIAL,822
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL MAULE,30,PRESIDENTE,,1999-12-12,2006,7,2000,TALCA,HUMANISTA,PH,PRESIDENCIAL,772
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL MAULE,30,PRESIDENTE,,1999-12-12,2006,7,2000,TALCA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,602
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL MAULE,31,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,LINARES,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,66461
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL MAULE,31,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,LINARES,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,61201
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL MAULE,31,PRESIDENTE,,1999-12-12,2006,7,2000,LINARES,,,PRESIDENCIAL,2202
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL MAULE,31,PRESIDENTE,,1999-12-12,2006,7,2000,LINARES,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2003
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL MAULE,31,PRESIDENTE,,1999-12-12,2006,7,2000,LINARES,,,PRESIDENCIAL,1090
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL MAULE,31,PRESIDENTE,,1999-12-12,2006,7,2000,LINARES,INDEPENDIENTE,INDEP,PRESIDENCIAL,770
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL MAULE,31,PRESIDENTE,,1999-12-12,2006,7,2000,LINARES,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,555
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL MAULE,31,PRESIDENTE,,1999-12-12,2006,7,2000,LINARES,HUMANISTA,PH,PRESIDENCIAL,549
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL MAULE,32,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,CAUQUENES,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,19544
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL MAULE,32,PRESIDENTE,2ª Votación,1999-12-12,2006,7,2000,CAUQUENES,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,12199
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL MAULE,32,PRESIDENTE,,1999-12-12,2006,7,2000,CAUQUENES,,,PRESIDENCIAL,621
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL MAULE,32,PRESIDENTE,,1999-12-12,2006,7,2000,CAUQUENES,COMUNISTA DE CHILE,PC,PRESIDENCIAL,337
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL MAULE,32,PRESIDENTE,,1999-12-12,2006,7,2000,CAUQUENES,,,PRESIDENCIAL,285
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL MAULE,32,PRESIDENTE,,1999-12-12,2006,7,2000,CAUQUENES,INDEPENDIENTE,INDEP,PRESIDENCIAL,199
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL MAULE,32,PRESIDENTE,,1999-12-12,2006,7,2000,CAUQUENES,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,189
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL MAULE,32,PRESIDENTE,,1999-12-12,2006,7,2000,CAUQUENES,HUMANISTA,PH,PRESIDENCIAL,118
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL BIOBIO,33,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,ÑUBLE,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,115996
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL BIOBIO,33,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,ÑUBLE,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,101253
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,33,PRESIDENTE,,1999-12-12,2006,8,2000,ÑUBLE,,,PRESIDENCIAL,4190
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL BIOBIO,33,PRESIDENTE,,1999-12-12,2006,8,2000,ÑUBLE,COMUNISTA DE CHILE,PC,PRESIDENCIAL,3528
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,33,PRESIDENTE,,1999-12-12,2006,8,2000,ÑUBLE,,,PRESIDENCIAL,1814
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL BIOBIO,33,PRESIDENTE,,1999-12-12,2006,8,2000,ÑUBLE,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,1192
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL BIOBIO,33,PRESIDENTE,,1999-12-12,2006,8,2000,ÑUBLE,INDEPENDIENTE,INDEP,PRESIDENCIAL,1108
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL BIOBIO,33,PRESIDENTE,,1999-12-12,2006,8,2000,ÑUBLE,HUMANISTA,PH,PRESIDENCIAL,1067
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL BIOBIO,34,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,CONCEPCION,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,243720
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL BIOBIO,34,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,CONCEPCION,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,171262
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL BIOBIO,34,PRESIDENTE,,1999-12-12,2006,8,2000,CONCEPCION,COMUNISTA DE CHILE,PC,PRESIDENCIAL,20223
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,34,PRESIDENTE,,1999-12-12,2006,8,2000,CONCEPCION,,,PRESIDENCIAL,11518
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,34,PRESIDENTE,,1999-12-12,2006,8,2000,CONCEPCION,,,PRESIDENCIAL,3380
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL BIOBIO,34,PRESIDENTE,,1999-12-12,2006,8,2000,CONCEPCION,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,2980
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL BIOBIO,34,PRESIDENTE,,1999-12-12,2006,8,2000,CONCEPCION,HUMANISTA,PH,PRESIDENCIAL,2536
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL BIOBIO,34,PRESIDENTE,,1999-12-12,2006,8,2000,CONCEPCION,INDEPENDIENTE,INDEP,PRESIDENCIAL,2030
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL BIOBIO,35,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,BIO BIO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,86306
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL BIOBIO,35,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,BIO BIO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,80094
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,35,PRESIDENTE,,1999-12-12,2006,8,2000,BIO BIO,,,PRESIDENCIAL,4002
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL BIOBIO,35,PRESIDENTE,,1999-12-12,2006,8,2000,BIO BIO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,3282
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,35,PRESIDENTE,,1999-12-12,2006,8,2000,BIO BIO,,,PRESIDENCIAL,1815
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL BIOBIO,35,PRESIDENTE,,1999-12-12,2006,8,2000,BIO BIO,INDEPENDIENTE,INDEP,PRESIDENCIAL,1336
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL BIOBIO,35,PRESIDENTE,,1999-12-12,2006,8,2000,BIO BIO,HUMANISTA,PH,PRESIDENCIAL,999
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL BIOBIO,35,PRESIDENTE,,1999-12-12,2006,8,2000,BIO BIO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,980
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DEL BIOBIO,36,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,ARAUCO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,38530
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DEL BIOBIO,36,PRESIDENTE,2ª Votación,1999-12-12,2006,8,2000,ARAUCO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,28727
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DEL BIOBIO,36,PRESIDENTE,,1999-12-12,2006,8,2000,ARAUCO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2899
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,36,PRESIDENTE,,1999-12-12,2006,8,2000,ARAUCO,,,PRESIDENCIAL,1595
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,36,PRESIDENTE,,1999-12-12,2006,8,2000,ARAUCO,,,PRESIDENCIAL,832
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DEL BIOBIO,36,PRESIDENTE,,1999-12-12,2006,8,2000,ARAUCO,INDEPENDIENTE,INDEP,PRESIDENCIAL,483
1999,PRIMERA VOTACIÓN,ARTURO FREI,DEL BIOBIO,36,PRESIDENTE,,1999-12-12,2006,8,2000,ARAUCO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,431
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DEL BIOBIO,36,PRESIDENTE,,1999-12-12,2006,8,2000,ARAUCO,HUMANISTA,PH,PRESIDENCIAL,355
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LA ARAUCANIA,37,PRESIDENTE,2ª Votación,1999-12-12,2006,9,2000,MALLECO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,56109
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LA ARAUCANIA,37,PRESIDENTE,2ª Votación,1999-12-12,2006,9,2000,MALLECO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,43610
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LA ARAUCANIA,37,PRESIDENTE,,1999-12-12,2006,9,2000,MALLECO,,,PRESIDENCIAL,2075
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LA ARAUCANIA,37,PRESIDENTE,,1999-12-12,2006,9,2000,MALLECO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,1861
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LA ARAUCANIA,37,PRESIDENTE,,1999-12-12,2006,9,2000,MALLECO,,,PRESIDENCIAL,970
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LA ARAUCANIA,37,PRESIDENTE,,1999-12-12,2006,9,2000,MALLECO,INDEPENDIENTE,INDEP,PRESIDENCIAL,665
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LA ARAUCANIA,37,PRESIDENTE,,1999-12-12,2006,9,2000,MALLECO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,550
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LA ARAUCANIA,37,PRESIDENTE,,1999-12-12,2006,9,2000,MALLECO,HUMANISTA,PH,PRESIDENCIAL,463
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LA ARAUCANIA,38,PRESIDENTE,2ª Votación,1999-12-12,2006,9,2000,CAUTIN,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,169170
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LA ARAUCANIA,38,PRESIDENTE,2ª Votación,1999-12-12,2006,9,2000,CAUTIN,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,117435
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LA ARAUCANIA,38,PRESIDENTE,,1999-12-12,2006,9,2000,CAUTIN,,,PRESIDENCIAL,6388
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LA ARAUCANIA,38,PRESIDENTE,,1999-12-12,2006,9,2000,CAUTIN,COMUNISTA DE CHILE,PC,PRESIDENCIAL,4818
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LA ARAUCANIA,38,PRESIDENTE,,1999-12-12,2006,9,2000,CAUTIN,,,PRESIDENCIAL,2433
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LA ARAUCANIA,38,PRESIDENTE,,1999-12-12,2006,9,2000,CAUTIN,HUMANISTA,PH,PRESIDENCIAL,1499
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LA ARAUCANIA,38,PRESIDENTE,,1999-12-12,2006,9,2000,CAUTIN,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,1497
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LA ARAUCANIA,38,PRESIDENTE,,1999-12-12,2006,9,2000,CAUTIN,INDEPENDIENTE,INDEP,PRESIDENCIAL,1486
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LOS LAGOS,39,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,VALDIVIA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,90555
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LOS LAGOS,39,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,VALDIVIA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,74406
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LOS LAGOS,39,PRESIDENTE,,1999-12-12,2006,10,2000,VALDIVIA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,3265
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,39,PRESIDENTE,,1999-12-12,2006,10,2000,VALDIVIA,,,PRESIDENCIAL,2911
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,39,PRESIDENTE,,1999-12-12,2006,10,2000,VALDIVIA,,,PRESIDENCIAL,1450
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LOS LAGOS,39,PRESIDENTE,,1999-12-12,2006,10,2000,VALDIVIA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,778
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LOS LAGOS,39,PRESIDENTE,,1999-12-12,2006,10,2000,VALDIVIA,INDEPENDIENTE,INDEP,PRESIDENCIAL,763
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LOS LAGOS,39,PRESIDENTE,,1999-12-12,2006,10,2000,VALDIVIA,HUMANISTA,PH,PRESIDENCIAL,722
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LOS LAGOS,40,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,OSORNO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,57645
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LOS LAGOS,40,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,OSORNO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,53330
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,40,PRESIDENTE,,1999-12-12,2006,10,2000,OSORNO,,,PRESIDENCIAL,2214
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LOS LAGOS,40,PRESIDENTE,,1999-12-12,2006,10,2000,OSORNO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2018
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,40,PRESIDENTE,,1999-12-12,2006,10,2000,OSORNO,,,PRESIDENCIAL,985
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LOS LAGOS,40,PRESIDENTE,,1999-12-12,2006,10,2000,OSORNO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,588
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LOS LAGOS,40,PRESIDENTE,,1999-12-12,2006,10,2000,OSORNO,INDEPENDIENTE,INDEP,PRESIDENCIAL,497
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LOS LAGOS,40,PRESIDENTE,,1999-12-12,2006,10,2000,OSORNO,HUMANISTA,PH,PRESIDENCIAL,471
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LOS LAGOS,41,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,LLANQUIHUE,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,70365
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LOS LAGOS,41,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,LLANQUIHUE,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,57823
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,41,PRESIDENTE,,1999-12-12,2006,10,2000,LLANQUIHUE,,,PRESIDENCIAL,2522
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LOS LAGOS,41,PRESIDENTE,,1999-12-12,2006,10,2000,LLANQUIHUE,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2333
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,41,PRESIDENTE,,1999-12-12,2006,10,2000,LLANQUIHUE,,,PRESIDENCIAL,1429
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LOS LAGOS,41,PRESIDENTE,,1999-12-12,2006,10,2000,LLANQUIHUE,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,730
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LOS LAGOS,41,PRESIDENTE,,1999-12-12,2006,10,2000,LLANQUIHUE,INDEPENDIENTE,INDEP,PRESIDENCIAL,631
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LOS LAGOS,41,PRESIDENTE,,1999-12-12,2006,10,2000,LLANQUIHUE,HUMANISTA,PH,PRESIDENCIAL,560
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LOS LAGOS,42,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,CHILOE,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,32374
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LOS LAGOS,42,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,CHILOE,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,30530
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LOS LAGOS,42,PRESIDENTE,,1999-12-12,2006,10,2000,CHILOE,COMUNISTA DE CHILE,PC,PRESIDENCIAL,1327
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,42,PRESIDENTE,,1999-12-12,2006,10,2000,CHILOE,,,PRESIDENCIAL,1267
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,42,PRESIDENTE,,1999-12-12,2006,10,2000,CHILOE,,,PRESIDENCIAL,930
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LOS LAGOS,42,PRESIDENTE,,1999-12-12,2006,10,2000,CHILOE,INDEPENDIENTE,INDEP,PRESIDENCIAL,409
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LOS LAGOS,42,PRESIDENTE,,1999-12-12,2006,10,2000,CHILOE,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,353
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LOS LAGOS,42,PRESIDENTE,,1999-12-12,2006,10,2000,CHILOE,HUMANISTA,PH,PRESIDENCIAL,281
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE LOS LAGOS,43,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,PALENA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,5430
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE LOS LAGOS,43,PRESIDENTE,2ª Votación,1999-12-12,2006,10,2000,PALENA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,3061
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,43,PRESIDENTE,,1999-12-12,2006,10,2000,PALENA,,,PRESIDENCIAL,169
